,tweet_user,tweet_text,tweet_id,timestamp
166,@BarackObama,Judge Garland is highly qualified for the bench—even some Senate leaders who are now blocking his hearing have agreed. #MerricksMeritspic.twitter.com/zxaqdzLVRj,779032515302400000,12:00 PM - 22 Sep 2016
167,@BarackObama,Senate leaders' blind obstruction of Judge Garland's nomination sets a dangerous precedent. We can't stand idly by. http://ofa.bo/2d4dlEi ,779010876074438657,10:34 AM - 22 Sep 2016
168,@BarackObama,"Enough of the shameless partisanship, Senators. #DoYourJob and fill the Supreme Court vacancy.pic.twitter.com/vIQY0bivo4",778986879249100800,8:58 AM - 22 Sep 2016
169,@BarackObama,Help keep the pressure on Senate leaders to give Judge Garland a fair hearing before their next recess. http://ofa.bo/2cpiYzm  #DoYourJob,778684733093912576,12:58 PM - 21 Sep 2016
170,@BarackObama,The American Bar Association gave Judge Garland its highest possible rating. He deserves a hearing and a vote. #MerricksMeritspic.twitter.com/ItMNKx4RJx,778653339751899136,10:53 AM - 21 Sep 2016
171,@BarackObama,"""Their right to inherit a healthy planet is a sacred responsibility."" —President Obama #ActOnClimatehttp://www.snappytv.com/tc/2807826 ",778633396998156288,9:34 AM - 21 Sep 2016
172,@BarackObama,Communities are already experiencing the effects of climate change—we can't afford not to act. Take a look: http://ofa.bo/2d1OQbb pic.twitter.com/3BFbRDUXBv,778609212599316480,7:57 AM - 21 Sep 2016
173,@BarackObama,"As the #UNGA meets, take a look at the progress we've made thanks to American leadership in the world.http://ofa.bo/2cX9zhF ",778315562623438848,12:31 PM - 20 Sep 2016
174,@BarackObama,LIVE: President Obama is speaking at the 71st Session of the United Nations General Assembly. http://ofa.bo/2cNcg58  #UNGA,778239848566194176,7:30 AM - 20 Sep 2016
175,@BarackObama,LIVE: President Obama is delivering a statement in New York. http://ofa.bo/2cYDF5K ,777891139848253441,8:24 AM - 19 Sep 2016
176,@BarackObama,President Obama commemorates #HispanicHeritageMonth in an address to @CHCI.http://www.snappytv.com/tc/2810938 ,776909671055568896,3:24 PM - 16 Sep 2016
177,@BarackObama,Senate leaders are putting politics above their basic responsibility to hold a hearing for Judge Garland. #DoYourJobpic.twitter.com/N7vH2ncwmb,776894274055000064,2:23 PM - 16 Sep 2016
178,@BarackObama,"Six months is long enough, senators. It's time to #DoYourJob and give Judge Garland a hearing. http://ofa.bo/2csXei1 ",776872058089267201,12:55 PM - 16 Sep 2016
179,@OFA,Friendly reminder for Senate leaders on #ConstitutionDay2016:pic.twitter.com/my5zUWxb6j,776856815728365568,11:54 AM - 16 Sep 2016
180,@BarackObama,"The Supreme Court should remain above partisan politics, Senator. http://ofa.bo/2csFxie  #DoYourJobpic.twitter.com/Wjd96qn9Hf",776834111566516224,10:24 AM - 16 Sep 2016
181,@BarackObama,Progress starts with a conversation. Make sure you have the facts to get yours started: http://ofa.bo/2csuypk pic.twitter.com/Q3iP0Jwg1t,776811448651558912,8:54 AM - 16 Sep 2016
182,@BarackObama,"When we protect our lands and waters, it helps us protect our climate for future generations. #ActOnClimatepic.twitter.com/8tygZI0TDR",776532109498339328,2:24 PM - 15 Sep 2016
183,@BarackObama,"""There is no 'election year' exception in Article II."" Sen. Leahy calls on senators to give Judge Garland a hearing:http://ofa.bo/2cb8DBX ",776493584572780545,11:51 AM - 15 Sep 2016
184,@BarackObama,"President Obama just made history by protecting nearly 5,000 square miles off the New England coast. http://ofa.bo/2caUhRY  #OurOcean",776460530584133633,9:39 AM - 15 Sep 2016
185,@BarackObama,LIVE: President Obama is speaking at the 2016 Our Ocean Conference. http://ofa.bo/2cQJ3DM  #OurOcean,776439380281925632,8:15 AM - 15 Sep 2016
186,@ObamaWhiteHouse,"BREAKING: @POTUS will designate the first-ever marine monument in the Atlantic Ocean:
http://go.wh.gov/EYjFHZ pic.twitter.com/VdIsRsQMlS",776404656859643904,5:57 AM - 15 Sep 2016
187,@BarackObama,We need nine justices for a fully functioning Supreme Court—and editorial boards across the country agree. http://ofa.bo/2c9hILF ,776160016483033088,1:45 PM - 14 Sep 2016
188,@cspan,".@RepJohnLewis on #GunViolence: ""The time for silence is over.""pic.twitter.com/zUUX02jNnN",776084469862182912,8:45 AM - 14 Sep 2016
189,@BarackObama,We can't let Senate leaders ignore their constitutional responsibilities. http://ofa.bo/2cIlvVN  #DoYourJobpic.twitter.com/IwO7CAoVm2,776115966161793025,10:50 AM - 14 Sep 2016
190,@BarackObama,Stay informed. Stay engaged. Speak up. Join the @OFA Truth Team:http://ofa.bo/2caQ4CK ,776098253800484866,9:40 AM - 14 Sep 2016
191,@BarackObama,The U.S. is on track to hit two million solar installations within the next two years. Momentum is building:http://ofa.bo/2caExn4 ,776079054512369668,8:24 AM - 14 Sep 2016
